Magazine,EHASTRA_EH_NUMMER,Period,Heftjahr,Heftnummer,Bezug_MBR,Verkauf_MBR,Remission_MBR,Bezug,Verkauf,Remission,Klasse,SBC,XYZ,Laenge,Zensierungsquote,Zensierungsgrad,Zensiert,Entgangener Verkauf,Steigung,N1_Demand,N2_Demand,N3_Demand,EM_Demand,PD_Demand,Nahmias_Demand,Conrad_Demand,Bayesian_Demand,Bayesian_Q,Baseline_Demand,N1_Q,N2_Q,N3_Q,EM_Q,PD_Q,Nahmias_Q,Conrad_Q,Baseline_Q
G,EHB0023505,2023-012,2023,12,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,
G,EHB0023505,2023-013,2023,13,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,
G,EHB0023505,2023-014,2023,14,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,
G,EHB0023505,2023-015,2023,15,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,
G,EHB0023505,2023-016,2023,16,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,
G,EHB0023505,2023-017,2023,17,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,
G,EHB0023505,2023-018,2023,18,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,
G,EHB0023505,2023-019,2023,19,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,
G,EHB0023505,2024-008,2024,8,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
G,EHB0023505,2024-009,2024,9,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
G,EHB0023505,2024-010,2024,10,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
G,EHB0023505,2024-011,2024,11,5.0,1.0,4.0,5.0,1.0,4.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
G,EHB0023505,2024-012,2024,12,4.0,0.0,4.0,4.0,0.0,4.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
G,EHB0023505,2024-013,2024,13,4.0,2.0,2.0,1.0,1.0,0.0,Klasse 1-2,S,Y,51,0.35,0.4,1,1.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
G,EHB0023505,2024-014,2024,14,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
G,EHB0023505,2024-015,2024,15,4.0,0.0,4.0,4.0,0.0,4.0,Klasse 1-2,S,Y,51,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
G,EHG0006538,2022-002,2022,2,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-003,2022,3,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2022-004,2022,4,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2022-005,2022,5,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-006,2022,6,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2022-007,2022,7,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2022-008,2022,8,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2022-009,2022,9,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,
G,EHG0006538,2022-010,2022,10,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-011,2022,11,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-012,2022,12,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2022-013,2022,13,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-014,2022,14,4.0,0.0,4.0,4.0,0.0,4.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-015,2022,15,4.0,0.0,4.0,4.0,0.0,4.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-016,2022,16,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-017,2022,17,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2022-018,2022,18,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-019,2022,19,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-020,2022,20,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-021,2022,21,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-022,2022,22,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2022-023,2022,23,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-024,2022,24,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2022-025,2022,25,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2022-026,2022,26,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-001,2023,1,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-002,2023,2,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2023-003,2023,3,1.0,1.0,0.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2023-004,2023,4,1.0,1.0,0.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2023-005,2023,5,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-006,2023,6,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-007,2023,7,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-008,2023,8,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-009,2023,9,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-010,2023,10,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-011,2023,11,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-012,2023,12,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-013,2023,13,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-014,2023,14,1.0,1.0,0.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2023-015,2023,15,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-016,2023,16,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-017,2023,17,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2023-018,2023,18,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-019,2023,19,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-020,2023,20,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-021,2023,21,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-022,2023,22,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-023,2023,23,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
G,EHG0006538,2023-024,2023,24,1.0,1.0,0.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2023-025,2023,25,1.0,1.0,0.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2023-026,2023,26,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
G,EHG0006538,2024-001,2024,1,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-002,2024,2,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-003,2024,3,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-004,2024,4,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-005,2024,5,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-006,2024,6,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-007,2024,7,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-008,2024,8,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-009,2024,9,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-010,2024,10,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-011,2024,11,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
G,EHG0006538,2024-012,2024,12,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,63,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
H,EHB0023505,2022-003,2022,3,6.0,2.0,4.0,6.0,2.0,4.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,,,,,,,,
H,EHB0023505,2022-004,2022,4,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,,,,,,,,
H,EHB0023505,2022-005,2022,5,7.0,4.0,3.0,7.0,4.0,3.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,
H,EHB0023505,2022-006,2022,6,7.0,2.0,5.0,1.0,1.0,0.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,1,1.0,0.0085,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,,,,,,,,
H,EHB0023505,2022-007,2022,7,5.0,1.0,4.0,5.0,1.0,4.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
H,EHB0023505,2022-008,2022,8,6.0,2.0,4.0,1.0,1.0,0.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,1,1.0,0.0085,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,,,,,,,,
H,EHB0023505,2022-009,2022,9,5.0,3.0,2.0,5.0,3.0,2.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,,,,,,,,
H,EHB0023505,2022-010,2022,10,5.0,3.0,2.0,2.0,2.0,0.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,1,1.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,,,,,,,,
H,EHB0023505,2022-011,2022,11,5.0,1.0,4.0,5.0,1.0,4.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
H,EHB0023505,2022-012,2022,12,5.0,1.0,4.0,5.0,1.0,4.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
H,EHB0023505,2023-001,2023,1,4.0,4.0,0.0,5.0,4.0,1.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,
H,EHB0023505,2023-003,2023,3,5.0,2.0,3.0,2.0,2.0,0.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,1,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,,,,,,,,
H,EHB0023505,2023-004,2023,4,5.0,4.0,1.0,5.0,4.0,1.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,
H,EHB0023505,2023-005,2023,5,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
H,EHB0023505,2023-006,2023,6,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
H,EHB0023505,2023-007,2023,7,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
H,EHB0023505,2023-008,2023,8,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,,,,,,,,
H,EHB0023505,2023-009,2023,9,3.0,2.0,1.0,3.0,2.0,1.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,,,,,,,,
H,EHB0023505,2023-010,2023,10,5.0,1.0,4.0,5.0,1.0,4.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,
H,EHB0023505,2023-011,2023,11,4.0,3.0,1.0,2.0,2.0,0.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,1,1.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,,,,,,,,
H,EHB0023505,2023-012,2023,12,4.0,3.0,1.0,4.0,3.0,1.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,0,0.0,0.0085,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,,,,,,,,
H,EHB0023505,2024-001,2024,1,5.0,4.0,1.0,3.0,3.0,0.0,Klasse 2-3,S,Y,27,0.3414999999999999,0.4,1,1.0,0.0085,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
